video_id,sentence
video4601,two teams playing cricket on tv
video4601,some guys are playing cricket in ground
video3518,4th of july fireworks
video3518,a display of fireworks
video3518,a fireworks display is shown from various angles
video3518,a huge fireworks display is going off while music is playing
video3518,a light music show
video3518,celebration is conducted by bursting crackers
video3518,fireworks are being displayed
video3518,fireworks are exploding while music plays
video3518,fireworks are exploding
video3518,fireworks are shooting up into the night sky
video3518,fireworks explode all over
video3518,fireworks light up a night sky
video3518,fireworks show in city
video3518,its a fire crackers show
video3518,lots of fire works and light shows
video3518,music video with fireworks
video3518,4th of july fireworks
video3518,lots of fire works and light shows
video3518,fireworks light up a night sky
video3518,4th of july fireworks
video5985,4 of the muppets from the muppet babies are having a conversation
video5985,a cartoon clip taken from the show the mupphets
video5985,a clip from the muppet babies tv show that has no sound
video5985,a clip of the muppets cartoon
video5985,a muppet cartoon plays in front of a theatre
video5985,a muppets cartoon is playing in an animated theater
video5985,animated cartoon of the muppets
video5985,baby muppets standing around talking to each other
video5985,cartoon characters are talking in a group
video5985,cartoon characters are talking to each other
video5985,in the cartoon muppet babies gonzo is talking to friends
video5985,muppet cartoon with gonzo talking to three other muppets
video5985,people watching cartoon film in a theatre
video5985,scene from a cartoon tv show
video5985,some cartoon characters are talking
video5985,the muppet babies are having a discussion
video5985,the muppet babies are talking
video5985,the muppet babies television show is being played in a movie theater
video5985,video of some cartoon babies having a conversation
video5985,young muppets talk in a hallway
video1919,4 men with suits on sitting at a table discussing hiliary clinton
video1919,a group discusses hillary clinton for president
video1919,a group of men discussing politics
video1919,a group of people are having a discussion about hilary clinton running for president
video1919,a man is performing live
video1919,a man is talking on tv
video1919,a man is talking to three other men at a table
video1919,a roundtable political discussion
video1919,group of persons discussing something
video1919,meet the press television debate
video1919,meet the press video clip
video1919,people are discussing political problems
video1919,people are discussing topics
video1919,some men are talking
video1919,there are people talking about hilary clinton
video1919,a group of men discussing politics
video1919,a group of people are having a discussion about hilary clinton running for president
video1919,people are discussing topics
video1919,group of persons discussing something
video1919,people are discussing political problems
video842,4 animated guys flying in flight
video842,a cartoon shows animated children playing soccer then flying away
video842,a cartoon superhero flies up to a soccer game
video842,a group of cartoon characters are playing soccer
video842,a person is explaining something
video842,a scene from a kids cartoon
video842,an animated kid s video related to playing soccer
video842,animated characters talking to each other
video842,animated children are playing together then flying away in little airplanes
video842,cartoon characters fly
video842,cartoon characters leaving in planes
video842,children playing in a garden
video842,it is a cartoon animations
video842,kids playing soccer
video842,several people are kicking a football
video842,superheros flying around
video842,why flyers take superreaders back to the book club after they say goodbye to sleeping beauty
video842,superheros flying around
video842,4 animated guys flying in flight
video842,several people are kicking a football
video1429,6 different men are having a discussion
video1429,a group of indian men have a discussion on tv
video1429,a group of men are arguing around a table
video1429,a group of six men are conversating on a tv show
video1429,a man is giving an interview on a television show
video1429,a man is talking
video1429,a panel of 6 men in different video feeds arguing with each other
video1429,a person is asking questions to others
video1429,each man occupies a square on the screen
video1429,five people and a moderator are debating in an indian television program
video1429,indian men chat in boxes
video1429,several men discuss an issue on the news
video1429,several men speak to each other for an interview
video1429,they had a roundtable
video1429,this an indian video news bulletin
video1429,indian men chat in boxes
video1429,a group of indian men have a discussion on tv
video1429,a panel of 6 men in different video feeds arguing with each other
video1429,several men discuss an issue on the news
video1429,6 different men are having a discussion
video4948,3d video of a house plan
video4948,a character in a video game walks up the stairs
video4948,a girl is playing sims
video4948,a girl is playing with her sims game
video4948,a girl talking about sims gameplay
video4948,a girl tells her character to go to bed
video4948,a person is playing a simulation game of a woman walking up her stairs to bed
video4948,a person is playing a video game
video4948,a sims character took off her clothes and went to bed
video4948,a woman is talking over game play
video4948,a woman playing the video game sims
video4948,a woman walks up the stairs and goes to bed
video4948,character is searching inside a room here
video4948,girl speaking about a video game
video4948,someone plays sim city
video4948,the player is playing sims online
video4948,3d video of a house plan
video4948,a girl is playing sims
video4948,a woman is talking over game play
video4948,3d video of a house plan
video4622,3d text is displayed over a background
video4622,a logo is shown
video4622,a man plays games
video4622,a mans opening video is shown then he shows his map of north america
video4622,a map of the globe
video4622,a person is using google earth
video4622,a picture of a house and a sign is shown then a man begins talking for a company while looking at a picture of the earth
video4622,a picture of the earth on a computer screen
video4622,a video about dutchsinse
video4622,an animated video showing house
video4622,guy talks about the time and shows a 3d picture of earth
video4622,opening credits to a show
video4622,sepia-toned footage of the front of a house is being shown
video4622,the introduction logo of a show called dutchsinse ends and a rotating globe of the earth on a black display is shown
video4622,the video is about dutchsinse
video4622,the video pans in displaying the users started up clip then moves into a rotating image of the earth
video4622,video footage of a home then earth
video4622,video showing the side of a house
video4622,guy talks about the time and shows a 3d picture of earth
video4622,opening credits to a show
video3770,3d rendered my little ponies sing an auto-tuned song
video3770,a 3d music video with ponies singing the lyrics
video3770,a bunch of ponies are singing with robot voices
video3770,a cartoon character is singing
video3770,a cg pony singing and dancing to techno music
video3770,a clip set to music of evil ponies from my little pony
video3770,a music video featuring 3d animated animal characters
video3770,a song is played while two animation characters of dogs with wings are shown moving
video3770,a video about ponies from my little pony
video3770,animated music video of my little ponies
video3770,cartoons are gazing at the camera
video3770,music video with animated horse flying
video3770,my little pony characters are in a music video
video3770,pink and purple animated ponies are on a screen while music plays
video3770,ponies sing in a cartoon
video3770,ponies sing in autotune to electronic dance music
video3770,pony lip syncing to a song
video3770,techno plays to little cartoon ponies with bright eyes looking at the camera
video3770,the animated characters had wings
video3770,the ponies sings a song
video507,3d golf game walk through with comments
video507,a golf ball rolls down a hill
video507,a golfer hits a shot toward the tee
video507,a guy recording game play of golfing
video507,a man is commentating while playing a video game
video507,a man is playing a golf game
video507,a man is playing a golf video game
video507,a man putts in a video game about golf
video507,a person is commenting on a golf video game clip
video507,a person plays a golf video game
video507,a professional golf player hitting a golf ball near the green
video507,a video game character hits a golf drive
video507,a video game showing a golfer taking shots
video507,in a video game a golfer hits a ball on a green
video507,rory mcilroy playing golf
video507,someone giving demo for some game and talking about that
video507,someone is playing a golf video game
video507,someone is playing a golf video game
video507,a man putts in a video game about golf
video507,a video game character hits a golf drive
video1701,3d fighting video game preview
video1701,a cinematic from mortal kombat x
video1701,a person is playing a video game
video1701,a video animation about freddy kruger
video1701,a video game trailer depicting violent images of fighting and death
video1701,cartoon horror characters fighting
video1701,clips from a fighting game
video1701,freddie kruger fights a man
video1701,freddy bought an a opponent into the dream to challenge him
video1701,game play footage from a freddy kruger game
video1701,game play footage of mortal kombat
video1701,scenes from a violent video game
video1701,several videos of freddy kruger fighting
video1701,someone is playing a game
video1701,someone is playing the piano
video1701,someone is showing video graphics game
video1701,this is a fighting video game
video1701,two villains are fighting in a game
video1701,video game characters are fighting
video1701,game play footage from a freddy kruger game
video4976,3d cinematic fight scene with magic and medieval weapons
video4976,a exciting video game trailer 
video4976,a man is killing soldiers
video4976,a man is riding his bicycle
video4976,a scene from a violent video game is playing
video4976,a soilder kills knights with his chain
video4976,a video game character is stabbing many enemies
video4976,a video game showing extreme violence
video4976,a vieo game character kills a few men while dodging a sorceror
video4976,an animated character is slicing guards with a dagger
video4976,an animated fight scene with sorcerers and warriors
video4976,medieval warriors fight each other
video4976,men fighting on a ship
video4976,showing the witcher 2 opening
video4976,the soldier is stabbed on a ship
video4976,three people are battling
video4976,two characters in a video game are battling
video4976,video game characters fight in a battle
video4976,video game people are fighting a bloody battle
video4976,a man is killing soldiers
video267,3d characters play on the playground
video267,a cartoon mother is speaking to cartoon children
video267,a children s cartoon where a woman teaches the kids something
video267,a tall toy leading small toys
video267,a woman is talking to kids in a cartoon
video267,a woman talking to some kids
video267,an animated kids television show where the kids are discussing science
video267,an animation of children playing on a playground
video267,animated children movie scene
video267,animated children play with a skateboard
video267,child animation about pushing objects
video267,children excitedly prepare for an activity
video267,computer generated characters are talking and playing
video267,four cartoon characters are shown here
video267,in a cartoon television show a teachers talks with her students
video267,the children talk to their teacher
video267,the fairy tale is playing
video267,the kids investigate a stegasaurus on a skateboard
video267,video clip from sid the science kid
video267,3d characters play on the playground
video4635,3d video game walk through
video4635,a gamer plays a complex video game
video4635,a man does quests in world of warcraft video game
video4635,a man doing a livecast of a video game
video4635,a person is playing a video game
video4635,a person is playing an online computer game
video4635,a person playing a role playing video game
video4635,a video game about a forest
video4635,a video of a person playing a video game
video4635,an open world type video game being played
video4635,game play footage of world of warcraft
video4635,gameplay footage of someone playing a game
video4635,gameplay for world of warcraft
video4635,in game footage taken from a role playing game
video4635,some game scene is going on
video4635,someone playing a video game
video4635,the players character moves on the screen
video4635,the video is a game tutorial
video4635,this is a video game play through
video4635,game play footage of world of warcraft
video1558,a  stout boy is explaining somethign with hand and facial expresion
video1558,a girl ending her youtube video
video1558,a girl is asking people to subscribe to her video
video1558,a girl is saying something interestingly
video1558,a girl is talking in her room
video1558,a girl is talking into a camera
video1558,a girl is talking to her youtube channel
video1558,a girl speaking into camera
video1558,a girl talking in front of the camera
video1558,a girl talks to the camera and blows a kiss
video1558,a girl with a star wars shirt is singing softly
video1558,a man playing video games
video1558,a teen girl asks her viewers to subscribe to her vlog
video1558,a teenage girl is talking
video1558,a woman wearing a star wars t-shirt is talking to the camera
video1558,girl talking about star wars
video1558,the woman is talking
video1558,video of girl in star wars t shirt
video1558,a teen girl asks her viewers to subscribe to her vlog
video1558,a girl is talking in her room
video332,a  yellow cartoon bird talks with another animal
video332,a cartoon bear is talking to other cartoon characters
video332,a cartoon bird and bear look around slyly as though something is about to happen
video332,a cartoon chicken and dog look around
video332,a cartoon chicken and dog talk
video332,a few cartoon characters are talking
video332,a five nights at freddy s machinama
video332,a short clip showing a cartoon with teddy bears
video332,a yellow bird cartoon character opens their eyes wide
video332,an animated bear has an eye patch
video332,animated anthropomorphic animals have a discussion
video332,animated cartoon with animals
video332,animated creatures are standing stationary
video332,cartoon animals are having a discussion
video332,cartoon characters act strange
video332,cartoon characters are standing together
video332,kids cartoons are played
video332,several cartoon characters including a bear are in an animation
video332,two cartoon characters are looking at each other
video332,a cartoon chicken and dog look around
video2985,a  video of a man and a flyroll
video2985,a guy using a exercise machine
video2985,a how to video is shown
video2985,a man demonstrates how a machine works
video2985,a man demostrating use of a yoga machine
video2985,a man explains how to use an exercise machine
video2985,a man goes to exercise
video2985,a man is showing how a device works
video2985,a man is talking about the parts of a machine and getting it set up for each individual
video2985,a man is teaching how to use an exercise machine
video2985,a man is using a rowing machine
video2985,a man on an exercise machine
video2985,a man showing how to use a rowing machine
video2985,how to use a piece of equipement properly
video2985,how to use an exercise machine
video2985,man trying out new exercise equipment
video2985,tutorial on how to use evercise equipment
video2985,how to use a piece of equipement properly
video2985,how to use an exercise machine
video2985,a how to video is shown
video6491,a a let s player playing garry s mod as luigi with friends
video6491,a computer game character is running
video6491,a group of people are talking while playing a video game
video6491,a man and a woman playing a video game
video6491,a man playing a video game
video6491,a person is playing a video game
video6491,a person playing a mario game as luigi
video6491,a person playing a video game and commentating
video6491,boulders are rolling down a hill
video6491,cartoon show of small kid
video6491,gameplay footage of someone playing a game
video6491,luigi is seen standing next to a wall and getting hit by rocks when the rocks pass he runs to the top
video6491,luigi is trapped by a large stampede of boulders
video6491,men play luigi video game
video6491,people are playing a game with luigi
video6491,people talking to each other as they interact in a video game
video6491,someone is playing a game
video6491,video game being played
video6491,a man and a woman playing a video game
video6491,a person is playing a video game
video5344,a 900 lb man is feattured in a documentary
video5344,a guy is talking with a half naked woman in the background
video5344,a guy talks about how another man is so fat
video5344,a host talks about a successful large man
video5344,a male showing off his food while another male provides commentary
video5344,a man holds a big plate of food and he weighs 910 pounds
video5344,a man is holding a sandwich
video5344,a man is talking about a man s weight
video5344,a man is talking about how much a man weighs and what he has done
video5344,a man talking about a fat man
video5344,a man talking about overweight people
video5344,a man talks about a man with an eating problem
video5344,a person is reporting about the weight of another man
video5344,a video about how a fat man is famous for being fat
video5344,an obese man becomes famous
video5344,an obese man is wearing a red sweater
video5344,guys talking about eating
video5344,man being interviewed about his lifestyle
video5344,video of a man talking about an overweight man
video5344,a man is talking about how much a man weighs and what he has done
video6548,a 9 year old girl talking to the judges from the television show the voice
video6548,a girl introducing herself on stage
video6548,a girl is on the voice
video6548,a girl singing before judges
video6548,a girl talks to the judges on the voice
video6548,a kid is answering questions
video6548,a young girl on a television talent show
video6548,a young girl on stage
video6548,a young women singing a song on a contest
video6548,abigail being applauded for her performance on the voice kids
video6548,child getting criticism from a judge after her performance on a talent show
video6548,judges from the voice ask a girl about where she is from
video6548,judges interview young female singer
video6548,judges on the voice interview an asian girl
video6548,judges talk to a girl
video6548,the judges talk to a young girl who has just competed in a singing competition
video6548,this is a video from the voice kids
video6548,two men are encouraging a girl
video6548,a girl talks to the judges on the voice
video6548,a young girl on stage
video4267,a 70 s hair band ensemble on a dimly lit stage
video4267,a 70 s rock band plays a concert on a stage
video4267,a band is playing a song in front of an audience
video4267,a band performs on stage while a man sings
video4267,a classic rock band is performing their song
video4267,a group of people performing on stage
video4267,a group of people play instruments and sing on stage
video4267,a group performing on a stage
video4267,a live band performing a rock song
video4267,a man is singing a song and another man is playing guitar
video4267,a man playing  the guitar on stage
video4267,a rock band is performing on stage
video4267,a rock band performance on stage
video4267,an old band plays a song
video4267,an old rock band is playing
video4267,classic rock performance video
video4267,this is a video of a band playing
video4267,a live band performing a rock song
video4267,a group performing on a stage
video4267,a group performing on a stage
video5759,a 70 s band is performing their most famous song
video5759,a band is performing a song
video5759,a band is performing live on stage
video5759,a band is singing while a person is playing the piano
video5759,a band performing a song
video5759,a band performs live
video5759,a band plays a concert live
video5759,a man and his band play music on stage
video5759,a man is singing a song and another man is playing piano in stage
video5759,a man is singing
video5759,a oldies group performing
video5759,butch of guys performing live on stage
video5759,clips from a video of a musical performance
video5759,musicians on stage performing
video5759,people are singing and playing instruments
video5759,the musicians put on a show
video5759,three dog night singing mama told me not to come
video5759,a oldies group performing
video5759,a band is performing a song
video5759,musicians on stage performing
video4179,a 458 special car is showcased
video4179,a car is shown
video4179,a car is videotaped at different angles
video4179,a clip showing off a red sports car
video4179,a close-up of a supercar is shown
video4179,a ferrari 458 speciale on display
video4179,a ferrari is being photographed
video4179,a person is talking about ferrari car
video4179,a red car is shown off
video4179,a red ferrari is presented
video4179,a red sports car is displayed
video4179,a very expensive sports car is shown
video4179,a video showing a sports car
video4179,an red car on display is recorded and shown off
video4179,showing the features of a sports car
video4179,showing the inside of car
video4179,someone is making a dish
video4179,the car was red
video4179,video of the outside of a car
video4179,a car is videotaped at different angles
video2957,a 3d video game shown on this clip
video2957,a animated character is having fun
video2957,a lego patrick is kidnapped
video2957,a scene is being enacted with lego figures
video2957,a skit is portrayed by action figures
video2957,a stop image video shows a cartoon character
video2957,a stop motion video
video2957,a video of lego characters fighting
video2957,an animated character movie
video2957,an animation shows lego block people acting erratically
video2957,different characters are moving in slow motion on a leggo base
video2957,lego figures in weird movie
video2957,lego men and a lego patrick from spongebob in a random movie clip
video2957,someone is making a movie out of toys
video2957,the movie was very random
video2957,the random movie stop action toys on a screen
video2957,this video is about legos
video2957,an animation shows lego block people acting erratically
video2957,a animated character is having fun
video2957,the movie was very random
video2124,a 3d remake of what jesus christ might have looked like
video2124,a lady reviews an ancient figurine of jesus christ
video2124,a man cooking food
video2124,a man looks like jesus
video2124,a person is looking at camera
video2124,a person is talking about historical characters
video2124,a still shot of jesus is being shown while someone off camera talks about it
video2124,a video segment shows several images
video2124,a woman is narrating a program about jesus christ
video2124,a woman talking about a reconstruction of jesus christ
video2124,scene from a tv show
video2124,some graphic work is shown with a pic
video2124,there is a depictions of jesus from the shroud of turin
video2124,three man is describing a car
video2124,videos shows the face of jesus christ
video2124,woman talking about 3d reconstruction of jesus
video2124,a woman talking about a reconstruction of jesus christ
video2124,a still shot of jesus is being shown while someone off camera talks about it
video2124,a woman talking about a reconstruction of jesus christ
video2124,three man is describing a car
video5492,a 3d heart is pumping
video5492,a 3d video of a human heart
video5492,a beating heart fills the screen
video5492,a computer animation of a heart beating
video5492,a heart pumps blood throughout the body
video5492,a rendered heart is beating
video5492,an animated heart is beating
video5492,an animation of a beating heart
video5492,an animation of a beating heart
video5492,an animation of a heart beating
video5492,an illustration of the anatomy of a man
video5492,animated video showing the heart inside bodies
video5492,internal organs are being displayed
video5492,the functioning of heart beating
video5492,the heart beat of a human is shown
video5492,this anatomy video shows a human heart beating
video5492,video demonstrating a model of a beating heart
video5492,video on functioning of human kidney
video5492,video showing the heart of a human
video5492,an animation of a heart beating
video2792,a 3d game play scene
video2792,a cartoon about a man and a red ribbon
video2792,a cartoon character is standing in the rain
video2792,a cartoon character stands in the rain whilea ribbon floats by him
video2792,a cartoon getting rained on
video2792,a cartoon video for kids
video2792,a clip taken from a 3d animated movie
video2792,a man in the rain looking at a rock
video2792,a man with a yellow shirt walks towards a red ribbon
video2792,a samurai is looking at a ribbon that was floating in the air
video2792,a scene from an animated movie with a man standing in the rain
video2792,an animated character looks at a waving fabric banner
video2792,an animated character stands in the rain and sees a ribbon fly by
video2792,an animated samurai stands in the rain and then notices a ribbon land nearby
video2792,an animation film in which a big man walks
video2792,an animtated character stares into the sky in the rain
video2792,animated asian guy standing in the rain
video2792,asian warrior explores outside in the rain
video2792,cartoon characters are interacting
video2792,asian warrior explores outside in the rain
video6028,a a woman is sitting and folding some cloths
video6028,a clip depicting a woman folding napkins
video6028,a girl folds small pieces of cloth arranging them in order
video6028,a girl is folding a napkin at the table
video6028,a lady gathering the handkerchiefs
video6028,a woman folding cloth at a table
video6028,a woman folds up some towels
video6028,a woman is folding napkins
video6028,a woman is folding table clothes in a hotel
video6028,a woman is neatly folding napkins
video6028,a woman is wrapping silverware
video6028,a woman showing people how to fold napkins
video6028,a woman shows how to fold napkins in a restaurant
video6028,an asian woman folding up white towels
video6028,person folding fancy napkins
video6028,someone is setting a table
video6028,there is an asian woman trying to fix the table cloth
video6028,waiting is getting ready all the sheets clean
video6028,a woman shows how to fold napkins in a restaurant
video6028,a girl is folding a napkin at the table
video4389,a action video game is played split screen
video4389,a game scene of two men wrestling and escaping from fire
video4389,a man playing a dragon ball z game
video4389,a person is playing a video game
video4389,a video game of anime characters fighting
video4389,people are playing a video game
video4389,some animated characters are fighting
video4389,there are two side by side views of a video game
video4389,two gamers compete against each other in a fighting game
video4389,two guys play a side-by-side video game
video4389,two male voices describe the game play being show
video4389,two people are doing commentary on a video game
video4389,two people are playing a game
video4389,two people are playing a video game with a split screen and talking about it
video4389,two people play a dragon ball fighting game
video4389,video gamers compete head to head
video4389,two people are doing commentary on a video game
video4389,a man playing a dragon ball z game
video4389,a person is playing a video game
video4389,a video game of anime characters fighting
video6687,a actor and a actress acting out a scene in a movie
video6687,a man is slapping to another man
video6687,a tv show with two people performing an act
video6687,man arguing with another man until he gets hit in the face
video6687,men acting on a show
video6687,men performing on a comedy show
video6687,men talking on a game show
video6687,one man smacks another man in the face
video6687,people are watching two men fighting on a television show
video6687,people fight on a tv show
video6687,scene from a comedy  reality tv show
video6687,some people are talking to each other
video6687,two men acting on stage
video6687,two men are arguing on stage
video6687,two men are performing in front of judges
video6687,two men are talking in a talkative show in a comedy manner
video6687,two men on a game show have a discussion and a woman is shocked
video6687,two men performing a skit for a panel
video6687,two men talk on a game show
video6687,people are watching two men fighting on a television show
video346,a actor and a actress acting out a scene in a movie
video346,a couple walking near a pond
video346,a girl roaming with smart boy
video346,a man and woman are on a walk next to a lake
video346,a man and woman are walking near a pond
video346,a man and woman walk together and enter a cabin
video346,a man and woman walk together
video346,a scene from a movie
video346,a short clip of a man and a woman talking to each other
video346,a trailer for a movie
video346,a woman in white dress is walking next to a man
video346,a woman is having a romantic date with a man
video346,a woman is sitting
video346,a woman with glasses
video346,a women and man walking and talking together
video346,guy and a girl walking together
video346,the couple walks together
video346,the woman looked over the top of her sunglasses
video346,two people are walking
video346,woman and man chat and walk outside
video4857,a advertisement about a car
video4857,a car being displayed
video4857,a car commercial is presented
video4857,a classical car advertisement here
video4857,a commercial advertising a new vehicle
video4857,a parked red honda
video4857,a red car is being displayed in a parking lot
video4857,a red car is filmed
video4857,a red car is panning in the video
video4857,a red car sits in a parking lot
video4857,a red honda car is parked in the road
video4857,a red honda car is shown 
video4857,a red honda from different angles
video4857,a red hondo is on display outside
video4857,a red two door car parked on a street
video4857,a video about a red car
video4857,a video of a red honda
video4857,a video scoping and checking out car
video4857,red honda parked in a parking lot
video4857,there are different views of a red car
video3991,a advertisement about a building
video3991,a close-up of several pools is shown
video3991,a commercial about a new housing
video3991,a high quality view of a pool a court and apartments
video3991,a panning of a model of pools and the outside of an apartment building or condo
video3991,a slideshow is showing different landscapes while music is playing
video3991,a tour of some kind of nice property
video3991,a view of a pool at a complex
video3991,a woman is walking by a pool
video3991,a woman walks near a pool
video3991,animated architectural scenes are shown
video3991,it is showing some buildings and water pool
video3991,nice pools and nice real estate is shown
video3991,people walking in front of the pool
video3991,there are at least three swimming pools at the resort
video3991,there are fancy buildings in a video game
video3991,there are many buildings
video3991,this is a video of a 3d animation
video3991,virtual tour of a city
video3991,a close-up of several pools is shown
video6586,a advertisement about a baby  strolley
video6586,a baby car for children
video6586,a picture of a stroller
video6586,a stroller is being advertised
video6586,a stroller is showcased
video6586,a stroller is shown
video6586,a tricycle carriage is advertised
video6586,a woman demonstrates the use of a baby stroller
video6586,a woman holds a child and a stroller
video6586,a woman is holding a baby in one arm and a stroller in her other
video6586,a woman with a baby stroller
video6586,a woman with a stroller
video6586,demonstration of a three wheeled child stroller
video6586,lady talking about a stroller
video6586,photo slide of baby stroller
video6586,pictures of a stroller and it s features
video6586,the images are moving of mother and trolly
video6586,the woman was holding a baby
video6586,there are several views of a baby stroller
video6586,this is baby pram review video
video1557,a adventure action game play
video1557,a cartoon of a guy shooting a gun
video1557,a clip with gameplay from a halo game
video1557,a first person shooter game is played
video1557,a gun is shooting in a game
video1557,a person fires weapons in a first person shooter game
video1557,a person is playing a shooting game
video1557,a person playing a video game
video1557,a person playing shooting game
video1557,a shooting video game is being played
video1557,a video game character is firing a shotgun
video1557,a video game character shoots a shotgun
video1557,footage from the video game halo
video1557,gameplay footage of someone playing a game
video1557,gun shooting game is played
video1557,in game footage taken of a man shooting a shotgun
video1557,someone is playing a shooting game
video1557,this is an suiting game
video1557,video game character is shooting a gun
video1557,a person fires weapons in a first person shooter game
video2338,a add to subscribe to a page
video2338,a bunch of flowers
video2338,a person is explaining something
video2338,a video telling people to subscribe to a channel
video2338,a womans contact information is displayed
video2338,amanda s contact info is listed
video2338,an advertisment to subscribe
video2338,an animation shows some flowers blooming
video2338,contact details are displayed for subscription
video2338,contact information is shown
video2338,flowers are blowing in the wind
video2338,flowers growing in a field
video2338,flowers in a field going by
video2338,girl advertising on tv by giving her contact details
video2338,the words subscribe on top of a flower background
video2338,this is an advertisement
video2338,a video telling people to subscribe to a channel
video2338,an advertisment to subscribe
video2338,the words subscribe on top of a flower background
video2338,a add to subscribe to a page
video2911,a 3d game play scene
video2911,a game of some sort is being played
video2911,a person playing pokemon
video2911,a person plays pokemon
video2911,a pokemon battle between lapras and wiscash
video2911,a pokemon battle is taking place
video2911,a pokemon battle with mew
video2911,a scene from a pokemon game
video2911,a video game character displays his willingness to battle another video game character
video2911,a video game with animated characters and their life span
video2911,an action sequence take place in a video game
video2911,animated figures are shown facing off in a video game
video2911,characters are fighting each other in a video game
video2911,pokemon battle with leader juan
video2911,someone is playing a game
video2911,someone is playing a game
video2911,text messages are displayed in a video game
video2911,this is an animated cartoon film
video2911,video game characters are passing by eachother
video2911,video game characters interacting
video3636,a ad is for a scary movie
video3636,a clip for a horror movie
video3636,a clip is from a vlog
video3636,a man and a woman are getting out of bed
video3636,a man is getting out of bed
video3636,a man is talking about something
video3636,a man is talking in his kitchen
video3636,a man looks into the camera then two people get out of bed scared
video3636,a man makes a self-made horror film commercial involving cheap scare gimmicks
video3636,a man makes fun of found footage horror films
video3636,a man speaks to a camera for a video segment
video3636,a man stares into a handheld camera
video3636,a man starring into a camera
video3636,a satirical clip promotes the newest handheld horror video
video3636,a trailer of a man waking up at night
video3636,a video of a man getting out of bed
video3636,different clips are shown of people living every day life
video3636,parody of horror movies
video3636,screen junkies tell you to be prepared to be terrified
video3636,a man is talking about something
video6789,a ad about an avengers video game
video6789,a drawing of the avengers
video6789,a english film trial
video6789,a movie poster is being shown
video6789,a shot of the poster for the film avenger s age of ultron
video6789,a still frame shot of the movie poster for avengers 2
video6789,a trailer is moving upwards
video6789,a video of avengers  age of ultron
video6789,a video slideshow shows a movie trailer image
video6789,an avengers movie poster is on the left and on the right is a close up of the poster
video6789,an avengers movie poster
video6789,an up close shot is shown of the poster
video6789,avengers poster preview video
video6789,music playing while avengers poster is shown
video6789,the avengers movie poster
video6789,the poster of avenger is being displayed
video6789,there is a clips of an avengers poster
video6789,this is the beginning to a preview of a video game
video6789,two posters of the movie avengers age of ultron one bigger and moving up and down and the other in the left staying still and smaller
video6789,viewing of a poster for the avengers movie
video3781,a actress talks about her movie roles
video3781,a beautiful woman is speaking into a microphone at a press conference then shaking hands with a man
video3781,a celebrity is giving an interview
video3781,a person is using a microphone to talk
video3781,a woman getting interviewed on stage
video3781,a woman is speaking at a panel
video3781,a woman is speaking to an audience about her movies
video3781,a woman is talking about a topic at a table
video3781,a woman is talking at a press conference
video3781,a woman is talking into a microphone
video3781,a woman is talking to others inside a room
video3781,a woman talking at a conference table
video3781,a woman talking into a microphone
video3781,a woman talking to people at a table with a lot of camera flashes going off
video3781,an actress gives a speech
video3781,girl talking about show
video3781,sunny leone is giving interview
video3781,two people talk to each other
video3781,a woman is speaking to an audience about her movies
video3781,a beautiful woman is speaking into a microphone at a press conference then shaking hands with a man
video1609,a actor talking about how a specific scene was made
video1609,a director talks about the making of the dark knight rises
video1609,a large hanger used to make a movie is shown
video1609,a man being lowered into a hole
video1609,a man descends down a giant hole
video1609,a man explaining how a movie was filmed
video1609,a man is climbing down a large hole
video1609,a man is climbing down this large hanger
video1609,a man is discussing movie making
video1609,a man is discussing the making of a movie
video1609,a man is talking about a larger hanger
video1609,a man speaks to a camera for an interview
video1609,a red double decker bus with an advertisement on the side
video1609,director commentary on a movie scene
video1609,man descibing how they filmed part of a movie
video1609,segment from a television show in which they tour a large hanger as part of a film set
video1609,someone goes down the tunnel
video1609,someone is flimbing into a giant pit
video1609,a actor talking about how a specific scene was made
video1609,a man is climbing down a large hole
video5447,a actor is talking to a reporter
video5447,a celebrity is being asked questions about his movie debut
video5447,a man giving an interview to another man on a talk show
video5447,a man interviews another man
video5447,a man is being interviewed on a television show
video5447,a man is being interviewed
video5447,an actor gets interviewed for a movie
video5447,an actor is interviewed
video5447,an interview with zach galifianakis
video5447,man interviews another man on television
video5447,men are talking about fun
video5447,the man paused when asking a question
video5447,two bearded men talk on an interview set
video5447,two guys talking to each other
video5447,two men are talking on the show it s kind of a funny story show
video5447,two people having an interview
video5447,two persons are discussing
video5447,zach galifinakis is interviewed
video5447,zach is giving an interview
video5447,two guys talking to each other
video688,a 3d game play scene
video688,a game is being played
video688,a game is being played
video688,a lego man carrying a big box in a video game
video688,a lego man is moving a crate
video688,a person is playing a lego video game
video688,a person playing a video game and commentating
video688,a video game character carries a giant block
video688,a video game character carrying a giant box
video688,a video game is played
video688,cartoon show for small kids
video688,footage of a video game character walking around
video688,gameplay for a lego game
video688,someone is playing a lego video game
video688,someone playing a video game
video688,the video game is for children
video688,this is a video game
video688,video game of lego character
video688,someone is playing a lego video game
video688,a game is being played
video1875,a 19th century film is shown with some well-dresed women and an african american man
video1875,a black man and woman in the old west
video1875,a cowboy is hugged by a cowgirl
video1875,a man hugging an article of clothing then tenderly grasping a woman s neck while another man looks on
video1875,a man in a hat kisses and holds a womans hand
video1875,a man is laughing at someone else
video1875,a man is looking at a couple from afar
video1875,a man wearing a hat hugs someone
